mwe_template	semantic_tags
bank_NOUN statement*_NOUN	I1/Q1.2
bank_NOUN transfer*_NOUN	I1/A2.1
banker_NOUN 's_PART card*_NOUN	O2/I1
banker_NOUN 's_PART draft*_NOUN	I1/Q1.2
banker_NOUN 's_PART order_NOUN	II/Q1.2 ZZ
banking_NOUN account_NOUN	I1.1
banking_NOUN hours_NOUN	I1/T2
bankruptcy_NOUN court_NOUN	I1.2/G2/1/H1
bankruptcy_NOUN proceedings_NOUN	I1.2/A1.1.1
banqueting_ADJ hall*_NOUN	F1/H1
banqueting_ADJ room*_NOUN	F1/H2
banqueting_NOUN chef*_NOUN	F1/S2mf
bar*_NOUN manager*_NOUN	F2/S2mf
bar-room_ADJ brawl*_NOUN	F2/E3-
bar_NOUN chart_NOUN	N2 X2.4/X4.1
bar_NOUN code*_*	Q1.1
bar_NOUN graph_NOUN	N2 X2.4/X4.1
bar_NOUN management_NOUN	F2/I2.1
bar_NOUN room*_NOUN	F2/H2
bar_NOUN school*_NOUN	G2.1/P1c
bar_NOUN stool*_NOUN	H5
barb_* wire_NOUN	G3/O2 A10-/O2
barbecue_* sauce_NOUN	F1
barbed_ADJ wire_NOUN	O2
barber_NOUN shop*_NOUN	B4/I2.2 K2@
barbershop_NOUN quartet_NOUN	K2/S5
barefoot_ADJ doctor*_NOUN	B3/S2mf
barg*_* {ADV} past_ADV	M1
bargain_NOUN basement*_NOUN	I2.2/H1
bargain_NOUN hunter*_NOUN	I1.3-/X2.4/S2mf
bargain_NOUN hunting_NOUN	I1.3-/X2.4
bargain_NOUN price*_NOUN	I1.3-
bargaining_* chip*_NOUN	S8+ X7
bargaining_* counter*_NOUN	S8+ X7
barium_NOUN meal_NOUN	B3
bark*_VERB up_ADV the_DET wrong_ADJ tree_NOUN	X2.1/A5.3-
barley_NOUN sugar_NOUN	B3
barley_NOUN water_NOUN	B3
barn_* door_NOUN	H2
barn_* owl_NOUN	L2
barn_NOUN dance*_NOUN	K1c
barnyard_* fowl*_NOUN	L2
barrage_NOUN balloon*_NOUN	W4
barrel_NOUN loop*_NOUN	M5
barrier_NOUN method*_NOUN	S3.2
barrow_NOUN boy*_NOUN	I3.1/S2.2m
barter*_* {PRON/ADV/Np} down_ADV	I2.2/Q2.2
base_* ball_NOUN bat*_NOUN	K5.1
base_ADJ level*_NOUN	N5
base_NOUN camp_NOUN	G3
base_NOUN coat_NOUN	C1
base_NOUN lending_NOUN rate_NOUN	I1.2
base_NOUN paired_VERB	Y1
base_NOUN pattern*_NOUN	B5/Q1.2
base_NOUN rate*_NOUN	I1
baseball_NOUN bat*_NOUN	K5.1
baseball_NOUN cap*_NOUN	B5
baseball_NOUN hat*_NOUN	B5
baseball_NOUN player*_NOUN	K5.1/S2mf
based_* {PRON/ADV/Np} on_*	A2.2
basement_NOUN flat*_NOUN	H1
bash*_* {PRON/ADV/Np} about_ADV	E3-
bash*_* {PRON/Np} in_ADV	E3-
basic_ADJ grade_NOUN	A4.1
basic_ADJ neglect_NOUN	G2.1-
basic_ADJ rate_NOUN	I1.1
basic_ADJ training_NOUN	G3/P1
basic_ADJ wage*_NOUN	I3.1
basket_NOUN ball_NOUN	K5.1
basket_NOUN case_NOUN	A5.1- S1.2.6-
basketball_NOUN player*_NOUN	K5.1/S2mf
basking_ADJ shark*_NOUN	L2
bass_* guitar*_NOUN	K2
bass_ADJ drum_NOUN	K2
bass_ADJ flute_NOUN	K2
bass_ADJ horn_NOUN	K2
bass_ADJ trombone_NOUN	K2
bat*_VERB on_ADP a_DET sticky_ADJ wicket_NOUN	A12-
batch*_* {PRON/ADV/Np} up_ADV	A4.1
bated_ADJ breath_NOUN	X2.6+
bateleur_* eagle*_NOUN	L2
bath_NOUN chair_NOUN	B4
bath_NOUN cube*_NOUN	B4
bath_NOUN rail*_NOUN	H5
bath_NOUN salt*_NOUN	B4
bath_NOUN towel*_NOUN	B5
bathing_* beauty_NOUN	O4.2/S2.1f
bathing_* cap*_NOUN	B5
bathing_* costume*_NOUN	B5
bathing_* suit*_NOUN	B5
bathing_* trunks_NOUN	B5
bathroom_NOUN cabinet*_NOUN	H5
bathroom_NOUN fittings_NOUN	H5
bathroom_NOUN scales_NOUN	N3.5
baton*_* down_ADV the_DET hatches_NOUN	A1.1.1
baton_NOUN charge*_NOUN	G3
batter*_* {ADV} on_ADV	A1.1.1
battered_ADJ wife_NOUN	S4/E3-f
battered_ADJ wives_NOUN	S4/E3-
battery_NOUN farm_NOUN	F4
battery_NOUN farming_NOUN	F4
battery_NOUN hen*_NOUN	F4/L2
battery_NOUN radio*_NOUN	K3
batting_* on_ADP a_DET sticky_ADJ wicket_NOUN	A12-
battl*_* against_ADP a_DET {ADJ/INTJ} brick_NOUN wall_NOUN	A12-
battl*_* {ADV} down_ADV	X8+
battle*_VERB {ADV} through_ADV	X8+
battle_NOUN cruiser*_NOUN	G3/M4
battle_NOUN cry_NOUN	G3/Q2.2
battle_NOUN fatigue_NOUN	G3/B2-
battle_NOUN ground*_NOUN	A6.1- G3/M7
battle_NOUN tank*_NOUN	G3/M3fn
battle_NOUN zone_NOUN	G3/M7
battling_* {ADV} through_ADV	X8+
bawdy_ADJ house*_NOUN	S3.2/H1
bay_NOUN leaf_NOUN	F1
bay_NOUN tree*_NOUN	L3
bay_NOUN window*_NOUN	H2
bayonet_NOUN fitting*_NOUN	O2
be_VERB all_ADV and_CCONJ end_VERB all_DET	A11.1+
be_VERB all_DET and_CCONJ end_VERB all_DET	A11.1+
beach_NOUN ball*_NOUN	K5.1/O2
beach_NOUN bar*_NOUN	F2/H1c
beach_NOUN bench*_NOUN	H5
beach_NOUN bum*_NOUN	S2mf
beach_NOUN game*_NOUN	K5.2
beach_NOUN holiday*_NOUN	K1/W3
beach_NOUN hut*_NOUN	H1
beach_NOUN parties_NOUN	S1.1.3+/W3
beach_NOUN party_NOUN	S1.1.3+/W3
beach_NOUN umbrella*_NOUN	B5
beach_NOUN volleyball_NOUN	K5.1
beach_NOUN wrap*_NOUN	B5
beam*_* {ADV} through_ADV	O4.3
beam*_* {PRON/ADV/Np} down_ADV	M2
bean_NOUN curd_NOUN	F1
bear*_* some_DET {ADJ/INTJ} relation_NOUN to_*	A6.1+
bear*_* {PRON/ADV/Np} in_ADP mind_NOUN	X2.2+
bear_* cub*_NOUN	L2
bear_* with_ADP me_PRON	Z4
beat*_* *_DET head_NOUN up_ADP a_DET brick_NOUN wall_NOUN	X9.2-
beat*_* a_DET {ADV/ADJ/INTJ} retreat_NOUN	M1
beat*_* around_ADP the_DET {ADJ/INTJ} bush_NOUN	A4.2-
beat*_* the_DET {ADJ/INTJ} shit_NOUN out_ADP of_ADP	A5.1++ E3-
beat*_* {PRON/ADV/Np} up_ADV	E3- A1.1.1
beat*_* {PRON/Np} half_DET to_ADP {ADJ/INTJ} death_NOUN	E3-
beat_* music_NOUN	K2
beat_ADJ up_ADJ	O4.2-
beat_VERB it_PRON	M1 Z3
beauty_NOUN competition*_NOUN	O4.2/S7.3+
beauty_NOUN consultant*_NOUN	O4.2/S2mf
beauty_NOUN contest*_NOUN	O4.2/S7.3+
beauty_NOUN cream*_NOUN	B4
beauty_NOUN editor*_NOUN	O4.2/Q1.2/S2mf
beauty_NOUN pageant*_NOUN	S7.3+/O4.2
beauty_NOUN parlor*_NOUN	B4/H1
beauty_NOUN parlour*_NOUN	B4/H1c
beauty_NOUN product*_NOUN	B4
beauty_NOUN queen*_NOUN	O4.2/S2.1f
beauty_NOUN salon*_NOUN	B4/H1
beauty_NOUN spot*_NOUN	M7/O4.2+
beauty_NOUN therapist*_NOUN	B4/S2mf
beauty_NOUN therapy_NOUN	B4
because_ADP of_ADP	A2.2
beck_* and_CCONJ call_*	S7.1-
bed_NOUN and_CCONJ board_NOUN	H4
bed_NOUN and_CCONJ breakfast*_NOUN	H4/H1c
bed_NOUN bath*_NOUN	B4
bed_NOUN bug*_NOUN	L2
bed_NOUN frame*_NOUN	H5
bed_NOUN jacket*_NOUN	B5
bed_NOUN linen_NOUN	B5
bed_NOUN pack*_NOUN	H5
bed_NOUN rest_NOUN	B3/E3+
bed_NOUN rolls_NOUN	H5
bed_NOUN room*_NOUN	H2
bed_NOUN settee*_NOUN	H5
bed_NOUN sit*_NOUN	H2
bedding_NOUN plant*_NOUN	L3
bedroom_NOUN suite_NOUN	H5
bedroom_NOUN table*_NOUN	H5
bedroom_NOUN window*_NOUN	H2
bedside_NOUN lamp*_NOUN	O4.3/H5
bedside_NOUN locker*_NOUN	H5
bedside_NOUN manner*_NOUN	B3/S1.2
bedside_NOUN table*_NOUN	H5
bedtime_NOUN story_NOUN	K1 S1.1.1
bee*_NOUN in_ADP *_DET bonnet*_NOUN	E6-
bee_NOUN 's_PART knees_NOUN	O4.2+
bee_NOUN keeping_NOUN	F4
beehive_NOUN hut*_NOUN	H1
been_VERB and_CCONJ gone_VERB	T2-
been_VERB through_*	A1.1.1 M1
been_VERB {ADV} round_*	M1
beer*_* up_*	F2/N5+
beer_NOUN barrel*_NOUN	F2/O2
beer_NOUN bellies_NOUN	B1/F2
beer_NOUN belly_NOUN	B1/F2
beer_NOUN bottle*_NOUN	F2/O2
beer_NOUN can*_NOUN	F2/O2
beer_NOUN festival*_NOUN	F2/S1.1.3+
beer_NOUN garden*_NOUN	F2/H1
beer_NOUN glass_NOUN	F2/O2
beer_NOUN gut*_NOUN	O4.1
beer_NOUN gut_NOUN	B1/F2
beer_NOUN tent*_NOUN	F2/H1
beetl*_* {ADV} off_ADV	M1
before_* now_*	T1.1.1
before_ADP hand_NOUN	N4
beg*_VERB your_DET pardon_NOUN	Z4
begger*_VERB {DET} description_NOUN	A5.2-/A8
begging_* letter*_NOUN	I1.2/Q1.2
beguile*_VERB {PRON/PROPN} into_ADP	G2.2- A5.2-
behav*_* *_PRON	G2.2+
behaviour_NOUN problem*_NOUN	B2-/S1.2
behind_ADP *_DET {ADJ/INTJ} back_NOUN	A10-
behind_ADP doors_NOUN	A10-
behind_ADP the_DET scenes_NOUN	A10-
behind_ADP the_DET wheel_NOUN	M3
believe_VERB it_PRON or_CCONJ not_PART	Z4
bell_NOUN ringer*_NOUN	S9/S2mf
bell_NOUN ringing_*	K2
bell_NOUN tower*_NOUN	H2
belly_* laugh*_NOUN	E4.1+
belly_NOUN button*_NOUN	B1
belly_NOUN dance_NOUN	K2
belly_NOUN dancer*_NOUN	K2/S2mf
belly_NOUN dancing_NOUN	K1
below_* standard_*	A5.1-
below_ADP the_DET {ADJ/INTJ} breadline_NOUN	I1-
belt*_* {ADV} down_ADV	M1
bench_NOUN mark*_NOUN	A6.1
bench_NOUN press*_NOUN	K5.1
bend*_* down_*	M1
bend*_* over_ADV {ADJ/INTJ} backwards_ADV	X8+
bend*_* the_DET {ADJ/INTJ} facts_NOUN	A5.2-
bend*_* {PRON/ADV/Np} back_ADV	M1 M2 X8+
bend*_* {PRON/ADV/Np} over_ADV	M1 A1.1.1
bend*_VERB the_DET {ADJ/INTJ} rules_NOUN	A1.7-
bend_* {PRON/ADV/Np} down_ADV	M1 M2
benefit_NOUN gig*_NOUN	K2/S8+
benefit_NOUN of_ADP the_DET doubt_NOUN	S8+
benevolent_ADJ fund*_NOUN	I1.1/S8+c
bent_* {ADV} on_*	X7+
bent_VERB over_ADV {ADJ/INTJ} backwards_ADV	X8+
bent_VERB the_DET {ADJ/INTJ} rules_NOUN	A1.7-
bent_VERB {PRON/ADV/Np} back_ADV	M1 M2 X8+
bent_VERB {PRON/ADV/Np} down_ADV	M1 M2
bent_VERB {PRON/ADV/Np} over_ADV	M1 A1.1.1
bermuda_NOUN shorts_NOUN	B5
beside_ADP the_DET {ADJ/INTJ} point_NOUN	A1.2-
best_* of_ADP the_DET {ADJ/INTJ} bunch_NOUN	A5.1+++
best_* seller*_NOUN	Q4.1/X9.2++
best_ADJ man_NOUN	S4m
best_ADJ of_ADP a_DET bad_ADJ lot_NOUN	A5.1-
best_ADJ of_ADP both_DET {ADJ} worlds_NOUN	A6.3+/A5.1+++
best_ADJ of_ADP breed_NOUN	A5.1+++
best_ADJ practice_NOUN	A5.1+++
best_ADJ seller*_NOUN	Q4.1 I2.2/N5+
best_ADJ wishes_NOUN	Z4
best_ADJ {ADJ/INTJ} thing_NOUN since_SCONJ sliced_ADJ bread_NOUN	A5.1+
best_VERB man_NOUN	S4/S2.2m
bet_VERB *_DET {ADV/ADJ} sweet_ADJ {ADV/ADJ} life_NOUN	A7+++
beta_NOUN blocker*_NOUN	B3
beta_NOUN wave*_NOUN	B1
better*_* *_PRON	A5.1+/A2.1
better_ADJ than_SCONJ a_DET poke_NOUN in_ADP the_DET eye_NOUN with_ADP a_DET *_ADJ stick_NOUN	A5.1+
better_ADV off_ADV	I1.1++ A5.1++
better_ADV safe_ADJ than_SCONJ sorry_ADJ	Z4
betting_* slip_NOUN	I1/A1.4/Q1.2
betting_NOUN office*_NOUN	K5.1/H1c
betting_NOUN shop*_NOUN	K5.1/I2.2c
between_ADP us_*	S1.1.2+
beyond_ADP *_DET {ADJ/INTJ} comprehension_NOUN	X2.5-
beyond_ADP me_PRON	X2.5-
beyond_ADP recognition_NOUN	X2.2-
beyond_ADP the_DET {ADJ/INTJ} pale_*	S1.2.4-
bias_* binding_ADJ	O1.1
bib_NOUN set*_NOUN	B5
bible_NOUN class*_NOUN	S9/P1c
bible_NOUN reading*_NOUN	S9/Q4.1
bible_NOUN studies_NOUN	S9
bible_NOUN study_NOUN	S9c
bible_NOUN teaching_NOUN	S9/Q4.1
bicarbonate_NOUN of_ADP soda_NOUN	F1 B3
bicentenary_ADJ celebrations_NOUN	T3/S1.1.3+
bicycle_NOUN chain_NOUN	M3/O2
bicycle_NOUN clip*_NOUN	M3/O2
bicycle_NOUN pump*_NOUN	M3/O2
bicycle_NOUN shed*_NOUN	M3/H1
bicycle_NOUN track*_NOUN	M3
bide*_VERB *_DET {ADJ/INTJ} time_NOUN	T1.3
biding_* *_DET {ADJ/INTJ} time_NOUN	T1.3
big-character_* poster_NOUN	Q1.1
big-character_* posters_NOUN	Q1.1
big-ticket_ADJ item*_NOUN	I1.3+
big_* boned_*	B1
big_ADJ bad_ADJ world_NOUN	S1.1.1
big_ADJ band*_NOUN	K2c
big_ADJ bang_NOUN	Y1/X2.1 Y1/X4.1
big_ADJ bucks_NOUN	I1.1+
big_ADJ deal_NOUN	A11.1+ Z4
big_ADJ dipper_NOUN	K1
big_ADJ game_NOUN	L2
big_ADJ hitter*_NOUN	S7.1+/S2mf K5.1/S2mf
big_ADJ money_NOUN	I1.1+
big_ADJ mouth_NOUN	Q2.1/N5+
big_ADJ name*_*	A11.1+
big_ADJ nose*_NOUN	X7-/X2.4+mf
big_ADJ shot_NOUN	S1.2.3+/S2mf
big_ADJ time_NOUN	X9.2++ A11.1++
big_ADJ toe_NOUN	B1
big_ADJ top*_NOUN	H1
bigger_ADJ sized_ADJ	N3.2++
bike_NOUN doctor*_NOUN	M3/S2mf
bike_NOUN lane_NOUN	M3
bike_NOUN rack_NOUN	M3/O2
bike_NOUN rallies_NOUN	M3/S1.1.3+
bike_NOUN rally_NOUN	M3/S1.1.3+
bike_NOUN riding_NOUN	M3
bike_NOUN shed*_NOUN	M3/H1
bikini_NOUN bottom*_NOUN	B5
bikini_NOUN cut*_NOUN	B5
bikini_NOUN line_NOUN	B1
bikini_NOUN top_NOUN	B5
bill_NOUN board*_NOUN	Q1.2/O2
bill_NOUN of_ADP health_NOUN	B2+
bill_NOUN of_ADP rights_NOUN	G1.2 G1.1
billeting_NOUN officer_NOUN	G3/S2mf
billiard*_NOUN hall_NOUN	K5.1/H1
billiard*_NOUN table*_NOUN	K5.1/H5
billiard_NOUN ball*_NOUN	K5.1/O2
billiard_NOUN cue*_NOUN	K5.1/O2
bin_* liner*_NOUN	B4
bin_NOUN bag*_NOUN	O2/B4
binary_ADJ code_NOUN	N2
binary_ADJ number*_NOUN	N2
bind*_* {PRON/ADV/Np} up_ADV	A1.7+
bingo_NOUN hall*_NOUN	K5.2/H1c
bio-organic_ADJ chemistry_NOUN	Y1
bio_* medical_ADJ science*_NOUN	Y1/B3
bio_* medical_ADJ technology_NOUN	Y1/B3
bio_NOUN chemistry_NOUN	Y1
biochemical_ADJ science*_NOUN	Y1
biological_ADJ clock_NOUN	B1
biological_ADJ soap_NOUN powder*_NOUN	B4
biological_ADJ warfare_NOUN	G3
biological_ADJ weapons_NOUN	G3
bird's-eye_ADJ view*_NOUN	X3.4/A5.1+
bird*_NOUN of_ADP paradise_NOUN	L2
bird*_NOUN of_ADP prey_NOUN	L2
bird_NOUN 's_PART eggs_NOUN	L2/T3-
bird_NOUN 's_PART nest_NOUN	L2
bird_NOUN bath*_NOUN	H3 L2/O2
bird_NOUN brain_NOUN	X9.1-/S2mf
bird_NOUN call_NOUN	L2/X3.2
bird_NOUN catcher*_NOUN	L2/S2mf
bird_NOUN house*_NOUN	L2/H1
bird_NOUN sanctuary_NOUN	L2/S8+/H1
bird_NOUN table_NOUN	H3 L2/O2
birds_NOUN of_ADP a_DET feather_NOUN	A6.1+
birth_NOUN certificate*_NOUN	Q1.2/S4
birth_NOUN chart*_NOUN	S9
birth_NOUN control_NOUN	B3/S4
birth_NOUN control_NOUN pill*_NOUN	B3/S4
birth_NOUN mark*_NOUN	B1
birth_NOUN mother_NOUN	S4/S2.1f
birth_NOUN pill*_NOUN	B3/S4
birth_NOUN rate_NOUN	S4/N5
birth_NOUN sign*_NOUN	S9
birthday_NOUN cake*_NOUN	F1
birthday_NOUN card*_NOUN	Q1.2/T3
birthday_NOUN parties_NOUN	S1.1.3+
birthday_NOUN party_NOUN	S1.1.3+
birthday_NOUN present*_NOUN	A9-
birthday_NOUN suit_NOUN	B5-
biscuit_NOUN barrel_NOUN	F1/O2
biscuit_NOUN tin*_NOUN	O2/F1
bit*_* *_DET tongue*_NOUN	Q2.1-
bit*_* {PRON/ADV/Np} back_ADV	E3-
bit*_* {PRON/ADV/Np} off_ADV	B1 A9+
bit*_NOUN on_ADP the_DET side_NOUN	S3.2/G2.2-
bit*_VERB off_ADV more_* than_SCONJ *_PRON can_AUX chew_VERB	N5.2+/X8+
bit_* *_DET {ADJ/INTJ} head_NOUN off_ADV	E3-
bit_* by_* bit_*	N3.8-
bit_NOUN map*_NOUN	Y2
bit_NOUN of_ADP a_DET {ADJ/INTJ} joke_NOUN	E4.1+
bit_NOUN part_NOUN	Q4.3
bit_NOUN thin_ADJ on_ADP top_NOUN	B1
bite*_* *_DET {ADJ/INTJ} head_NOUN off_ADV	E3-
biting_* *_DET {ADJ/INTJ} head_NOUN off_ADV	E3-
biting_* off_ADV more_* than_SCONJ *_PRON can_AUX chew_VERB	N5.2+/X8+
bits_NOUN and_CCONJ bobs_*	O2 X4.1 N5.1-
bits_NOUN and_CCONJ pieces_NOUN	O2 X4.1 N5.1-
bitter_ADJ lemon_NOUN	F2
bitter_ADJ orange_NOUN	F2
blab*_* {PRON/ADV/Np} out_ADV	Q2.1
black*_* {PRON/ADV/Np} out_*	B2- G3/A10- A10-
black_ADJ and_CCONJ blue_ADJ	B2-
black_ADJ and_CCONJ white_ADJ	O4.3 A10+ A4.2+
black_ADJ as_SCONJ thunder_NOUN	E3-
black_ADJ box*_NOUN	O3/M5 A10-
black_ADJ cloud_NOUN	E4.1- G2.2-
black_ADJ coffee_NOUN	F2
black_ADJ comedy_NOUN	E4.1+
black_ADJ community_NOUN	S5+/O4.3c
black_ADJ economies_NOUN	I2.1/G2.1-
black_ADJ economy_NOUN	I2.1/G2.1-
black_ADJ eye*_NOUN	B2-
black_ADJ hole_NOUN	W1
black_ADJ humour_NOUN	E4.1+
black_ADJ ice_NOUN	W4 A15-
black_ADJ magic_NOUN	S9
black_ADJ mark_NOUN	X9.2-
black_ADJ market*_NOUN	I2.2/G2.2-
black_ADJ panther*_NOUN	L2
black_ADJ pepper_NOUN	F1
black_ADJ pudding_NOUN	F1
black_ADJ sheep_NOUN	G2.2-/S2mf
black_ADJ sheep_NOUN of_ADP the_DET family_NOUN	G2.2-/S2mf
black_ADJ spot*_NOUN	M7/A12-
black_ADJ tie_NOUN	S1.2.1- S1.2.1-/B5
black_ADJ tie_NOUN dinner_NOUN	F1/T1.3/S1.2.1-
black_ADJ widow_NOUN spider_NOUN	L2
bladder_NOUN retention_NOUN	B2-
blank*_* {PRON/ADV/Np} out_ADV	A10-
blank_ADJ verse_NOUN	Q3
blanket_NOUN bath*_NOUN	B4
blanket_NOUN box*_NOUN	H5
blar*_* {ADV} out_ADV	X3.2+
blast*_VERB off_ADV	T2+
blather*_VERB on_ADP	Q2.1/T2++
bleach*_* {PRON/ADV/Np} out_ADV	O4.3
bleaching_VERB agent*_NOUN	B4
blend*_* {PRON/ADV/Np} in_ADV	A6.1+ A1.1.1
blend*_* {PRON/ADV/Np} in_ADV {ADV} with_ADP	A6.1+
bless_VERB *_DET cotton_NOUN socks_NOUN	Z4
bless_VERB *_DET heart_NOUN	Z4
bless_VERB *_PRON	Z4
blew_VERB *_DET {ADJ/INTJ} mind*_NOUN	O4.2+
blew_VERB it_PRON	X9.2-
blew_VERB {PRON/ADV/Np} down_ADV	A1.1.2
blew_VERB {PRON/ADV/Np} off_ADV	A1.1.1
blew_VERB {PRON/ADV/Np} out_ADP of_ADP the_DET {ADJ/INTJ} window_NOUN	A1.9
blew_VERB {PRON/ADV/Np} up_ADV	A1.1.2 N3.2+/A2.1
blind*_* *_PRON with_ADP {ADJ/INTJ} facts_NOUN and_CCONJ figures_NOUN	X2.5-/A2.2
blind*_* *_PRON with_ADP {ADJ/INTJ} science_NOUN	X2.5-/A2.2
blind_* date*_*	S3.2
blind_ADJ alley_NOUN	X9.2-
blind_ADJ centre*_NOUN	X3.4-/H1c
blind_ADJ leading_VERB the_DET blind_ADJ	X9.1-
blind_ADJ man_NOUN 's_PART buff_NOUN	K5.2
blind_ADJ point*_NOUN	A11.2-
blind_ADJ spot_NOUN	X3.4-
bloat*_* {PRON/ADV/Np} out_ADV	N3.4+
block*_* {PRON/ADV/Np} off_ADV	A10-
block*_* {PRON/ADV/Np} out_ADV	A10-
block*_* {PRON/ADV/Np} up_ADV	A10-
block*_NOUN of_ADP flats_NOUN	H1
block_NOUN booking*_NOUN	A9+/N5+
blokey_ADJ type_NOUN	S2.2m
blond*_ADJ bombshell*_NOUN	O4.2+/S2mf
blood_* bank_NOUN	B3/A9+ B3/H1
blood_* blister*_NOUN	B2-
blood_* brother*_NOUN	S4
blood_* cell*_NOUN	B1
blood_* donor*_NOUN	B3/S2mf
blood_* feud_NOUN	E3-
blood_* money_NOUN	G2.2-/I1
blood_* orange_NOUN	O4.3 F1
blood_* poisoning_NOUN	B2-
blood_* relation*_NOUN	S4
blood_* relative*_NOUN	S4
blood_* sport*_NOUN	G2.1-/K5.1 K5.1
blood_NOUN bath*_NOUN	E3- A1.1.2
blood_NOUN boil*_VERB	E3-
blood_NOUN clot*_NOUN	B2-
blood_NOUN corpuscle*_NOUN	B1
blood_NOUN count*_NOUN	B3
blood_NOUN film*_NOUN	B3
blood_NOUN group*_NOUN	B1
blood_NOUN pressure_NOUN	B1
blood_NOUN pressure_NOUN tablet*_NOUN	B3
blood_NOUN sample*_NOUN	B3
blood_NOUN stream_NOUN	B1
blood_NOUN sugar_NOUN level*_NOUN	B1
blood_NOUN supply_NOUN	B1
blood_NOUN temperature*_NOUN	O4.6/B1
blood_NOUN test*_NOUN	B3
blood_NOUN transfusion*_NOUN	B3
blood_NOUN vessel*_NOUN	B1
bloodless_ADJ coup_NOUN	L1+/G3
bloody_* minded_*	S1.2.3+
bloody_ADJ hell_NOUN	Z4
bloody_ADV well_ADV	Z4
blooming_ADJ hell_NOUN	Z4
blot*_* {PRON/ADV/Np} out_ADV	A10-
blow*_* *_DET top_NOUN	E3-
blow*_* *_DET {ADJ/INTJ} mind*_NOUN	O4.2+
blow*_* a_DET {ADJ/INTJ} gale_NOUN	W4
blow*_* it_PRON	X9.2- Z4
blow*_* the_DET gaffe_NOUN	Q2.1/A10+
blow*_* {ADV} hot_ADJ and_CCONJ cold_ADJ	A2.1+
blow*_* {ADV} over_ADV	T2- M1
blow*_* {PRON/ADV/Np} away_ADV	G3 M2 M1 W4
blow*_* {PRON/ADV/Np} back_ADV	M2
blow*_* {PRON/ADV/Np} down_ADV	A1.1.2
blow*_* {PRON/ADV/Np} off_ADV	A1.1.1
blow*_* {PRON/ADV/Np} out_ADP of_ADP the_DET {ADJ/INTJ} window_NOUN	A1.9
blow*_* {PRON/ADV/Np} out_ADP of_ADP {ADJ/INTJ} proportion_NOUN	N5.2+
blow*_* {PRON/ADV/Np} out_ADV	B1 O4.6- A1.1.2
blow*_* {PRON/ADV/Np} up_*	A1.1.2 N3.2+/A2.1
blow_* drie*_*	B4
blow_* dry*_*	B4
blow_NOUN torch*_NOUN	O2/O4.6+
blow_NOUN up*_NOUN	C1/N3.2+
blow_NOUN wave*_NOUN	B4
blow_VERB job_NOUN	S3.2
blue-collar_ADJ worker*_NOUN	I3.1/S2mf
blue-eyed_ADJ boy*_NOUN	E2+/S2mf
blue_* blooded_*	I1.1+
blue_ADJ beret*_NOUN	G3/S5
blue_ADJ blood_NOUN	S7.1+
blue_ADJ cheese_NOUN	F1
blue_ADJ chip_NOUN	I1.1
blue_ADJ collar_NOUN	I3.1/S5
blue_ADJ in_ADP the_DET face_NOUN	N5+++
blue_ADJ jeans_NOUN	B5
blue_ADJ mauve_NOUN	L2mfn
blue_ADJ mouth*_NOUN	L2mfn
blue_ADJ nose*_NOUN	K5.1/S2mf
blue_ADJ print*_NOUN	X7+ Q1.2
blue_ADJ shark*_NOUN	L2
blue_ADJ whale*_NOUN	L2
bluegrass_* music_NOUN	K2
blues_NOUN band*_NOUN	K2/S5+c
blues_NOUN festival*_NOUN	K2/S1.1.3+c
boa_* constrictor*_NOUN	L2
board*_* {PRON/ADV/Np} out_ADV	A1.1.1 A10-
board*_NOUN of_ADP directors_NOUN	S7.1+/S5+c
board*_NOUN of_ADP education_NOUN	P1/G1.1c
board_NOUN game*_NOUN	K5.2
board_NOUN meeting*_NOUN	S7.1+/S1.1.3+
board_NOUN of_ADP governors_NOUN	P1/S7.1+/S5+
board_NOUN of_ADP inquiry_NOUN	S7.1+/S5+/X2.4
board_NOUN of_ADP trade_NOUN	G1.1/I2.1
board_NOUN room*_NOUN	H2/S5+
board_NOUN ski*_*	K5.1
boarding_* school*_NOUN	P1/H4c
boarding_NOUN house*_NOUN	H4/H1c
boarding_VERB card_NOUN	M3/Q1.2 M4/Q1.2 M5/Q1.2
boarding_VERB pass_NOUN	M3/Q1.2 M4/Q1.2 M5/Q1.2
boat_NOUN builder*_NOUN	M4c
boat_NOUN hook*_NOUN	M4/O2
boat_NOUN people_NOUN	M1/S2mf
boat_NOUN race_NOUN	M4/S7.3+
boat_NOUN trip*_NOUN	M4
boating_* holiday*_NOUN	M4/K1/T1.3
boating_* trip*_NOUN	M4/K1/T1.3
bobble_* hat*_NOUN	B5
bodg*_* {PRON/ADV/Np} up_ADV	X9.2-
body_NOUN armor_NOUN	G3/B5 A15+/B5
body_NOUN armour_NOUN	G3/B5 A15+/B5
body_NOUN bag_NOUN	L1-/O2
body_NOUN blow*_NOUN	S8-
body_NOUN boarding_NOUN	K5.1
body_NOUN builder*_NOUN	K5.1/S2mf
body_NOUN building_NOUN	K5.1
body_NOUN clock_NOUN	B1
body_NOUN conditioning_*	K5.1
body_NOUN double*_NOUN	A5.4-/S2mf
body_NOUN fat_NOUN	B1 N3.5
body_NOUN fluid*_NOUN	B1
body_NOUN huggy_NOUN	B5
body_NOUN language_NOUN	Q1.1
body_NOUN lotion*_NOUN	B4
body_NOUN metabolism*_NOUN	B1
body_NOUN odor_NOUN	B4-
